,real_X,real_Y,real_Z,real_R,real_G,real_B,aligned_x,aligned_y,aligned_z,aligned_R,aligned_G,aligned_B,ID
0,12.0388544,13.07668668,8.25,0.133644298,0.395137343,0.411248259,13.04166943,7.703636535,24.36591904,0.133644298,0.395137343,0.411248259,AMSOR
1,14.94478478,23.24744299,16.5,3.295299533,4.62177418,5.534546254,19.77268777,13.54552523,14.45833443,3.295299533,4.62177418,5.534546254,I1L
2,14.94478478,24.90797463,9.75,5.219025863,10.95727305,14.18309925,12.01352397,13.74945331,16.33446677,5.219025863,10.95727305,14.18309925,I1R
3,16.19018351,13.28425314,17.25,0.97285377,1.997456556,2.264034188,23.09690219,11.89239422,20.99818248,0.97285377,1.997456556,2.264034188,AMSOL
4,27.19120564,26.15337336,20.25,11.55980404,1.374552487,3.33504369,24.03138234,25.6543094,13.07236057,11.55980404,1.374552487,3.33504369,I2L
5,28.43660437,25.32310754,18,2.431027696,0.941292502,-0.184765504,21.86997345,26.46414283,14.84565931,2.431027696,0.941292502,-0.184765504,MCL
6,28.64417082,28.43660437,7.5,14.09565964,5.373913514,6.605555756,9.686310232,27.12008104,17.44768031,14.09565964,5.373913514,6.605555756,I2R
7,29.05930373,26.77607273,9.75,2.150025429,1.313153357,-0.05890676,12.57105831,27.11690391,17.63574221,2.150025429,1.313153357,-0.05890676,MCR
8,29.47443664,15.98261705,12.75,2.32546198,0.749172645,-0.173268791,18.48935645,24.56232102,23.5849871,2.32546198,0.749172645,-0.173268791,MI
9,30.09713601,25.32310754,20.25,2.478114562,0.729861629,-0.186580774,24.4409698,28.06311851,14.15073331,2.478114562,0.729861629,-0.186580774,NSML
10,31.13496829,27.19120564,7.5,2.858606821,1.397329583,-0.185975684,10.16690293,29.03394355,18.7280683,2.858606821,1.397329583,-0.185975684,NSMR
11,31.34253474,17.02044933,12.75,15.84167102,4.389546828,-0.192631675,18.37130491,26.55495469,23.22980282,15.84167102,4.389546828,-0.192631675,I3
12,35.49386385,25.53067399,18.75,19.54710361,32.11323432,1.703720742,23.14238639,32.9720508,15.64940126,19.54710361,32.11323432,1.703720742,M3L
13,36.53169612,26.77607273,10.5,24.25275239,32.11323432,3.402813782,13.92357004,33.94378897,18.65288216,24.25275239,32.11323432,3.402813782,M3R
14,36.94682903,19.09611388,13.5,0.672864864,0.333738214,2.43648487,19.08634808,32.26905365,22.52506084,0.672864864,0.333738214,2.43648487,M4
15,37.15439549,31.75766765,15,14.451849,18.61334835,-0.185370594,17.66348054,36.09487811,13.45269928,14.451849,18.61334835,-0.185370594,IL2VL
16,38.60736067,15.35991769,16.5,15.14144375,14.5253547,-0.181134963,23.38132631,32.84169268,23.99106974,15.14144375,14.5253547,-0.181134963,IL2DL
17,39.64519295,16.39774996,9.75,10.68641862,13.88858632,-0.187185864,15.84759347,33.81373522,26.46993261,10.68641862,13.88858632,-0.187185864,IL2DR
18,40.89059168,30.71983538,11.25,24.76729032,4.598997083,3.543799779,14.09610882,39.05289569,16.47711971,24.76729032,4.598997083,3.543799779,IL1VR
19,41.92842396,30.51226892,15,24.76729032,7.428308574,2.501834603,18.30759252,40.08572536,15.14518531,24.76729032,7.428308574,2.501834603,IL1VL
20,43.17382269,23.87014235,6.75,10.98944539,12.13920628,0.236982306,11.01762582,39.01733314,23.44803073,10.98944539,12.13920628,0.236982306,IL2R
21,43.38138915,21.17177843,20.25,3.80869827,13.35332455,19.05467976,26.3997148,38.97426329,19.31781626,3.80869827,13.35332455,19.05467976,OLLL
22,43.38138915,19.30368034,10.5,0.685775779,0.662520648,19.6243721,16.22737611,38.06310904,24.87413518,0.685775779,0.662520648,19.6243721,URADR
23,43.38138915,18.47341452,18.75,1.243223519,0.137657124,16.75775769,25.41978339,38.15276785,21.78102941,1.243223519,0.137657124,16.75775769,URADL
24,43.79652206,25.32310754,8.25,11.46487084,1.621634467,1.490123932,12.34436144,40.05333994,21.92803443,11.46487084,1.621634467,1.490123932,IL1R
25,44.21165497,30.51226892,12.75,1.142974062,0.378797252,19.6243721,16.01903854,42.07426879,16.55191701,1.142974062,0.378797252,19.6243721,URAVR
26,44.41922142,25.32310754,21,8.183979512,1.725616863,0.452394386,26.28403935,41.1209578,16.40416739,8.183979512,1.725616863,0.452394386,IL1L
27,44.41922142,22.20961071,9,4.480825313,24.11698804,19.6243721,13.96183546,39.7694232,23.78594646,4.480825313,24.11698804,19.6243721,OLLR
28,45.04192079,28.22903791,9.75,9.841133421,14.72391157,19.6243721,13.36311717,42.06639266,19.55113095,9.841133421,14.72391157,19.6243721,URYVR
29,45.04192079,17.6431487,16.5,24.76729032,4.243971473,2.057698459,23.28810527,39.34023488,23.62925506,24.76729032,4.243971473,2.057698459,IL1DL
30,45.4570537,23.87014235,22.5,6.393919125,4.725261422,-0.178109512,28.34565784,41.71340712,16.89769313,6.393919125,4.725261422,-0.178109512,IL2L
31,45.87218661,18.05828161,11.25,24.76729032,7.025252999,1.368500819,17.52532656,40.00645199,25.82297861,24.76729032,7.025252999,1.368500819,IL1DR
32,46.07975306,31.13496829,10.5,18.39727272,19.84677763,0.702901694,13.54964976,43.86114814,17.46830856,18.39727272,19.84677763,0.702901694,IL2VR
33,46.28731952,28.85173728,21,8.256888208,8.639455915,19.29611072,25.56157173,43.81746954,14.38733015,8.256888208,8.639455915,19.29611072,URYVL
34,46.49488597,18.68098097,19.5,9.860120061,10.14819097,19.6243721,26.40975396,41.07315672,21.87296565,9.860120061,10.14819097,19.6243721,URYDL
35,47.11758534,23.87014235,20.25,0.786025236,0.017334636,-0.121836132,26.0125077,43.13550017,18.19203446,0.786025236,0.017334636,-0.121836132,RIPL
36,47.32515179,20.34151261,9.75,10.61426939,9.507956502,19.6243721,15.44062071,41.91443022,25.22513004,10.61426939,9.507956502,19.6243721,URYDR
37,47.53271825,29.47443664,18.75,13.64073975,26.10305181,2.261613827,23.04758678,45.0378985,15.19133132,13.64073975,26.10305181,2.261613827,OLQVL
38,47.74028471,30.71983538,16.5,1.721686839,0.755114497,19.6243721,20.30817088,45.49021301,15.39260195,1.721686839,0.755114497,19.6243721,URAVL
39,47.94785116,24.49284172,6.75,2.645196991,9.533704524,5.137002049,11.20842573,43.53608894,23.89427703,2.645196991,9.533704524,5.137002049,URBR
40,48.15541762,25.94580691,22.5,0.451100913,1.413669674,0.544368084,28.03522782,44.75459051,16.00000729,0.451100913,1.413669674,0.544368084,URBL
41,48.15541762,25.73824045,9,0.406292443,0.845232573,0.9473581,13.37315633,44.16528608,22.10628034,0.406292443,0.845232573,0.9473581,RIPR
42,49.19324989,17.02044933,17.25,15.77028125,31.18630553,2.038940665,24.55387481,42.9700817,24.46239292,15.77028125,31.18630553,2.038940665,OLQDL
43,49.19324989,17.6431487,10.5,19.65039093,28.2936143,1.26926604,17.04655104,42.88072726,27.03088066,19.65039093,28.2936143,1.26926604,OLQDR
44,49.6083828,29.26687019,9.75,23.26620659,32.11323432,1.815057323,13.43831568,46.51364467,19.68297163,23.26620659,32.11323432,1.815057323,OLQVR
45,50.23108217,25.53067399,22.5,2.773546675,2.173236322,19.6243721,28.28461772,46.52544545,16.65158403,2.773546675,2.173236322,19.6243721,RMEL
46,50.23108217,16.60531642,14.25,0.923488507,1.390397423,19.6243721,21.45950677,43.67893091,26.25283059,0.923488507,1.390397423,19.6243721,RMED
47,50.43864862,24.28527526,9,1.59409662,1.062110143,19.6243721,13.88925165,45.8316753,23.48767595,1.59409662,1.062110143,19.6243721,RMER
48,51.4764809,29.05930373,21.75,6.988580679,2.673837287,1.85075764,26.70019618,48.62602636,14.85390097,6.988580679,2.673837287,1.85075764,BAGL
49,51.4764809,31.34253474,16.5,24.76729032,10.04371342,18.17487874,20.42464385,49.06488483,15.65153096,24.76729032,10.04371342,18.17487874,CEPVL
50,52.51431318,31.34253474,11.25,24.76729032,12.36648209,19.06133575,14.77746654,49.80260572,18.15966013,24.76729032,12.36648209,19.06133575,CEPVR
51,52.51431318,31.96523411,14.25,4.228682739,1.503787751,18.44958965,17.89579352,50.096497,16.41806868,4.228682739,1.503787751,18.44958965,SAADR
52,53.344579,26.98363918,6.75,6.605810024,4.034521217,1.899164849,10.99050974,49.14920367,23.20667398,6.605810024,4.034521217,1.899164849,BAGR
53,57.70347456,33.8333322,14.25,0.167820249,0.516450139,19.6243721,17.81411617,55.34482541,16.10841541,0.167820249,0.516450139,19.6243721,RMEV
54,58.11860747,26.15337336,22.5,24.76729032,9.441110675,4.402422651,28.69839845,53.87645317,17.65978221,24.76729032,9.441110675,4.402422651,RMDVL
55,58.11860747,13.49181959,13.5,0.657675552,0.302048341,-0.066167841,21.96255388,49.94464111,30.08505276,0.657675552,0.302048341,-0.066167841,RID
56,58.53374038,36.11656321,15,1.360181219,7.787790573,1.037516527,18.13688739,56.77479459,14.40354281,1.360181219,7.787790573,1.037516527,SIBVR
57,59.3640062,22.83231008,21.75,2.69532172,4.834690515,12.2643585,28.77612114,54.04136942,20.4316448,2.69532172,4.834690515,12.2643585,SAAVL
58,59.98670556,16.39774996,11.25,24.76729032,12.22833405,19.6243721,18.93911703,52.37674201,29.47826243,24.76729032,12.22833405,19.6243721,CEPDR
59,60.40183848,15.56748414,15,5.165863272,0.854640505,19.30276671,23.25710858,52.66715178,28.44935089,5.165863272,0.854640505,19.30276671,ALA
60,60.40183848,15.98261705,17.25,24.76729032,8.163117508,19.6243721,25.60844582,52.87290611,27.17777507,24.76729032,8.163117508,19.6243721,CEPDL
61,60.40183848,31.5501012,15.75,24.76729032,21.93286256,3.169854088,20.19612979,57.21318308,17.45553315,24.76729032,21.93286256,3.169854088,SMDDL
62,61.2321043,23.6625759,9,11.42537863,10.18285177,19.6243721,14.81335586,55.47417912,25.85118902,11.42537863,10.18285177,19.6243721,SAAVR
