,real_X,real_Y,real_Z,real_R,real_G,real_B,aligned_x,aligned_y,aligned_z,aligned_R,aligned_G,aligned_B,ID
0,18.68601027,26.16041438,15,5.903012581,11.67111414,14.60421486,18.68383761,9.854692228,13.53289159,5.903012581,11.67111414,14.60421486,I1L
1,19.72412196,18.2707656,17.25,2.178804574,10.12091146,0.800367436,24.01427032,8.926146691,18.49595252,2.178804574,10.12091146,0.800367436,AMSOL
2,19.72412196,26.99090373,9,9.451354348,14.22899814,17.02126163,12.37412745,10.90162021,15.93318102,9.451354348,14.22899814,17.02126163,I1R
3,20.34698897,15.9869199,6,2.662359191,13.73656332,0.461534017,13.57635335,8.473244531,25.69534986,2.662359191,13.73656332,0.461534017,AMSOR
4,29.6899941,29.06712709,17.25,9.974300521,2.583633633,4.488368109,20.43396754,22.25874727,11.7425518,9.974300521,2.583633633,4.488368109,I2L
5,30.72810578,26.99090373,8.25,1.94865863,1.165341996,4.230497214,12.20749372,22.39509307,17.76053704,1.94865863,1.165341996,4.230497214,MCR
6,31.14335046,28.02901541,15,1.651516024,0.531573916,0.127169309,18.6390976,23.4042172,13.79474762,1.651516024,0.531573916,0.127169309,MCL
7,31.14335046,27.82139307,6,17.17334007,7.609642631,7.33887982,9.644946312,22.95399309,18.27555138,17.17334007,7.609642631,7.33887982,I2R
8,32.18146214,16.60978691,13.5,1.583588852,0.854904736,-0.193000671,21.53401646,21.36526738,23.20221753,1.583588852,0.854904736,-0.193000671,MI
9,32.59670681,29.6899941,18,2.050084134,1.101370101,-0.188794825,21.10842733,25.50326673,11.30332363,2.050084134,1.101370101,-0.188794825,NSML
10,33.84244083,27.19852607,6,2.783945727,0.43140087,-0.058676484,10.02688944,25.6142714,19.10162354,2.783945727,0.43140087,-0.058676484,NSMR
11,34.46530784,18.89363261,13.5,12.76861966,4.243431573,-0.191160613,20.78605573,24.36964537,21.79703296,12.76861966,4.243431573,-0.191160613,I3
12,38.20250989,20.5546113,12.75,1.102515594,0.107574143,1.265113352,19.59719963,28.69654994,21.41230406,1.102515594,0.107574143,1.265113352,M4
13,38.41013223,27.4061484,15.75,16.32719703,28.65639625,1.543750608,20.02183307,30.88190138,14.86927626,16.32719703,28.65639625,1.543750608,M3L
14,38.61775457,26.36803672,9,13.89856801,32.15699788,1.500903559,13.62359553,30.5252124,18.91809818,13.89856801,32.15699788,1.500903559,M3R
15,42.97782363,16.40216457,16.5,7.092203344,6.745278183,-0.194577863,25.21590825,32.75002215,23.35507502,7.092203344,6.745278183,-0.194577863,IL2DL
16,44.22355765,33.42719616,15,7.576068131,9.628476636,-0.190634883,17.28270869,38.55217443,11.49746976,7.576068131,9.628476636,-0.190634883,IL2VL
17,45.05404699,17.64789859,8.25,15.70809824,18.86919214,-0.117295454,16.53525411,34.89699152,26.66425439,15.70809824,18.86919214,-0.117295454,IL2DR
18,46.29978101,24.49943569,18.75,7.402683249,0.903007634,0.866083771,24.57655633,38.49854924,16.65512893,7.402683249,0.903007634,0.866083771,IL1L
19,46.71502569,23.46132401,21.75,1.520314227,1.613145265,-0.02450399,28.01881655,38.78679731,16.04579762,1.520314227,1.613145265,-0.02450399,IL2L
20,46.71502569,18.89363261,18,0.711391558,-0.109632758,7.999986142,25.97889542,37.39815858,21.26731436,0.711391558,-0.109632758,7.999986142,URADL
21,46.92264802,21.17747831,18,4.858981253,17.55950396,10.65939475,25.11971355,38.22775274,19.58535478,4.858981253,17.55950396,10.65939475,OLLL
22,48.16838204,27.61377074,18.75,3.088842576,3.900264505,15.72349546,23.4898772,41.29055801,14.57290314,3.088842576,3.900264505,15.72349546,URYVL
23,48.37600438,32.80432915,9.75,8.438960333,13.25900568,-0.042378833,12.44976588,42.50463137,15.04042404,8.438960333,13.25900568,-0.042378833,IL2VR
24,48.58362671,21.80034532,8.25,3.434061491,19.36212287,17.02126163,15.14195919,39.7070618,24.02634085,3.434061491,19.36212287,17.02126163,OLLR
25,48.58362671,18.06314327,15,20.18694921,5.467327992,1.837108324,23.37104535,39.00135073,23.57989213,20.18694921,5.467327992,1.837108324,IL1DL
26,49.20649372,19.10125495,8.25,4.150243409,1.002188868,16.40089944,16.2038666,39.6360874,26.12985353,4.150243409,1.002188868,16.40089944,URADR
27,49.20649372,18.47838794,9.75,20.18694921,4.058458572,15.11338502,17.95343387,39.53490961,25.87522115,20.18694921,4.058458572,15.11338502,IL1DR
